Store,Cluster Manager,Division,Section,Department,Assort,Promo Type,Brand,MNF,Design No,Colour,RSP,Option,Size,Ref,Sales Qty,Stk Qty,Sales Value
JP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,S/86 cm,JPLADIES ETHNICKURTIKURTI SHORT,12,4,800.00
JP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,XL/1.02 m,JPLADIES ETHNICKURTIKURTI SHORT,12,4,800.00
JP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,2XL/1.07 m,JPLADIES ETHNICKURTIKURTI SHORT,12,5,1000.00
JP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,3XL/1.12 m,JPLADIES ETHNICKURTIKURTI SHORT,12,1,200.00
JP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,L/97 cm,JPLADIES ETHNICKURTIKURTI SHORT,12,2,400.00
JP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,XL/1.02 m,JPLADIES ETHNICKURTIKURTI SHORT,12,2,400.00
JP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,2XL/1.07 m,JPLADIES ETHNICKURTIKURTI SHORT,12,9,1800.00
JP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,3XL/1.12 m,JPLADIES ETHNICKURTIKURTI SHORT,12,3,600.00
JP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,L/97 cm,JPLADIES ETHNICKURTIKURTI SHORT,12,6,1200.00
JP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,M/91 cm,JPLADIES ETHNICKURTIKURTI SHORT,12,6,1200.00
JP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,S/86 cm,JPLADIES ETHNICKURTIKURTI SHORT,12,2,400.00
JP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,XL/1.02 m,JPLADIES ETHNICKURTIKURTI SHORT,12,11,2200.00
JP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PISTA,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPISTA200,M/91 cm,JPLADIES ETHNICKURTIKURTI SHORT,12,1,200.00
JP,Manish Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,RANI,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTRANI200,XL/1.02 m,JPLADIES ETHNICKURTIKURTI SHORT,12,1,200.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,BLACK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTBLACK200,S/86 cm,JRLADIES ETHNICKURTIKURTI SHORT,8,1,200.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,BROWN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTBROWN200,L/97 cm,JRLADIES ETHNICKURTIKURTI SHORT,8,1,200.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,CORAL,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTCORAL200,2XL/1.07 m,JRLADIES ETHNICKURTIKURTI SHORT,8,3,600.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,2XL/1.07 m,JRLADIES ETHNICKURTIKURTI SHORT,8,10,2000.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,L/97 cm,JRLADIES ETHNICKURTIKURTI SHORT,8,5,1000.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,XL/1.02 m,JRLADIES ETHNICKURTIKURTI SHORT,8,4,800.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,2XL/1.07 m,JRLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,3XL/1.12 m,JRLADIES ETHNICKURTIKURTI SHORT,8,3,600.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,L/97 cm,JRLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,M/91 cm,JRLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,XL/1.02 m,JRLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,LAVENDER,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTLAVENDER200,L/97 cm,JRLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,2XL/1.07 m,JRLADIES ETHNICKURTIKURTI SHORT,8,4,800.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,3XL/1.12 m,JRLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,L/97 cm,JRLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,M/91 cm,JRLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,S/86 cm,JRLADIES ETHNICKURTIKURTI SHORT,8,3,600.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,XL/1.02 m,JRLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,2XL/1.07 m,JRLADIES ETHNICKURTIKURTI SHORT,8,1,200.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,L/97 cm,JRLADIES ETHNICKURTIKURTI SHORT,8,1,200.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,M/91 cm,JRLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,S/86 cm,JRLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,2XL/1.07 m,JRLADIES ETHNICKURTIKURTI SHORT,8,5,1000.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,3XL/1.12 m,JRLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,L/97 cm,JRLADIES ETHNICKURTIKURTI SHORT,8,4,800.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,M/91 cm,JRLADIES ETHNICKURTIKURTI SHORT,8,2,400.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,S/86 cm,JRLADIES ETHNICKURTIKURTI SHORT,8,5,1000.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,XL/1.02 m,JRLADIES ETHNICKURTIKURTI SHORT,8,4,800.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PISTA,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPISTA200,L/97 cm,JRLADIES ETHNICKURTIKURTI SHORT,8,1,200.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,RAMA,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTRAMA200,2XL/1.07 m,JRLADIES ETHNICKURTIKURTI SHORT,8,3,600.00
JR,Binay Singh,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,WHITE,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTWHITE200,L/97 cm,JRLADIES ETHNICKURTIKURTI SHORT,8,1,200.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,2XL/1.07 m,JTLADIES ETHNICKURTIKURTI SHORT,13,3,600.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,3XL/1.12 m,JTLADIES ETHNICKURTIKURTI SHORT,13,2,400.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,L/97 cm,JTLADIES ETHNICKURTIKURTI SHORT,13,4,800.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,M/91 cm,JTLADIES ETHNICKURTIKURTI SHORT,13,1,200.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,XL/1.02 m,JTLADIES ETHNICKURTIKURTI SHORT,13,3,600.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,2XL/1.07 m,JTLADIES ETHNICKURTIKURTI SHORT,13,2,400.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,3XL/1.12 m,JTLADIES ETHNICKURTIKURTI SHORT,13,3,600.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,L/97 cm,JTLADIES ETHNICKURTIKURTI SHORT,13,3,600.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,M/91 cm,JTLADIES ETHNICKURTIKURTI SHORT,13,1,200.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,S/86 cm,JTLADIES ETHNICKURTIKURTI SHORT,13,2,400.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREY200,XL/1.02 m,JTLADIES ETHNICKURTIKURTI SHORT,13,3,600.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,2XL/1.07 m,JTLADIES ETHNICKURTIKURTI SHORT,13,2,400.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,3XL/1.12 m,JTLADIES ETHNICKURTIKURTI SHORT,13,2,400.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,L/97 cm,JTLADIES ETHNICKURTIKURTI SHORT,13,4,800.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,M/91 cm,JTLADIES ETHNICKURTIKURTI SHORT,13,3,600.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,S/86 cm,JTLADIES ETHNICKURTIKURTI SHORT,13,2,400.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,MUSTARD,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTMUSTARD200,XL/1.02 m,JTLADIES ETHNICKURTIKURTI SHORT,13,2,400.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,2XL/1.07 m,JTLADIES ETHNICKURTIKURTI SHORT,13,3,600.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,NAVY,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTNAVY200,3XL/1.12 m,JTLADIES ETHNICKURTIKURTI SHORT,13,1,200.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,2XL/1.07 m,JTLADIES ETHNICKURTIKURTI SHORT,13,3,600.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,3XL/1.12 m,JTLADIES ETHNICKURTIKURTI SHORT,13,2,400.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,L/97 cm,JTLADIES ETHNICKURTIKURTI SHORT,13,4,800.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,M/91 cm,JTLADIES ETHNICKURTIKURTI SHORT,13,4,800.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,S/86 cm,JTLADIES ETHNICKURTIKURTI SHORT,13,2,400.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,PINK,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTPINK200,XL/1.02 m,JTLADIES ETHNICKURTIKURTI SHORT,13,2,400.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,RED,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTRED200,2XL/1.07 m,JTLADIES ETHNICKURTIKURTI SHORT,13,2,400.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,RED,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTRED200,L/97 cm,JTLADIES ETHNICKURTIKURTI SHORT,13,1,200.00
JT,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,RED,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTRED200,XL/1.02 m,JTLADIES ETHNICKURTIKURTI SHORT,13,1,200.00
KP,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,BROWN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTBROWN200,3XL/1.12 m,KPLADIES ETHNICKURTIKURTI SHORT,3,1,200.00
KP,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,BROWN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTBROWN200,L/97 cm,KPLADIES ETHNICKURTIKURTI SHORT,3,1,200.00
KP,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,BROWN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTBROWN200,M/91 cm,KPLADIES ETHNICKURTIKURTI SHORT,3,2,400.00
KP,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,BROWN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTBROWN200,XL/1.02 m,KPLADIES ETHNICKURTIKURTI SHORT,3,3,600.00
KP,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,2XL/1.07 m,KPLADIES ETHNICKURTIKURTI SHORT,3,6,1200.00
KP,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,3XL/1.12 m,KPLADIES ETHNICKURTIKURTI SHORT,3,4,800.00
KP,Dipendu Biswas,LADIES ETHNIC,KURTI,KURTI SHORT,PRINT 38_46,FRESH,WAYSIDE,GEETA,ODP CUT,GREEN,200,LADIES ETHNICKURTIKURTI SHORTPRINT 38_46FRESHWAYSIDEGEETAODP CUTGREEN200,L/97 cm,KPLADIES ETHNICKURTIKURTI SHORT,3,6,1200.00
